THỜI KHÓA BIỂU DỰ KIẾN KỲ 20251 - CẬP NHẬT NGÀY 12.09.2025,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Min,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20251,THKHSS,758558,758558,BF4708,Thí nghiệm kỹ thuật lên men,Practical work in Fermentation Engineering,2(0-0-4-4),KTLM4,5,6,0730-1145,2,6,Sáng,"11,12",B1-305,NULL,0,NULL,16,Huỷ lớp,TN,AB,CT CHUẨN,
20251,THKHSS,758559,758559,BF4708,Thí nghiệm kỹ thuật lên men,Practical work in Fermentation Engineering,2(0-0-4-4),KTLM5,1,2,0730-1145,2,6,Sáng,"13,14",B1-305,NULL,NULL,NULL,16,Huỷ lớp,TN,AB,CT CHUẨN,
20251,THKHSS,758559,758559,BF4708,Thí nghiệm kỹ thuật lên men,Practical work in Fermentation Engineering,2(0-0-4-4),KTLM5,2,3,0730-1145,2,6,Sáng,"13,14",B1-305,NULL,NULL,NULL,16,Huỷ lớp,TN,AB,CT CHUẨN,
20251,THKHSS,758559,758559,BF4708,Thí nghiệm kỹ thuật lên men,Practical work in Fermentation Engineering,2(0-0-4-4),KTLM5,3,4,0730-1145,2,6,Sáng,"13,14",B1-305,NULL,NULL,NULL,16,Huỷ lớp,TN,AB,CT CHUẨN,
20251,THKHSS,758559,758559,BF4708,Thí nghiệm kỹ thuật lên men,Practical work in Fermentation Engineering,2(0-0-4-4),KTLM5,4,5,0730-1145,2,6,Sáng,"13,14",B1-305,NULL,NULL,NULL,16,Huỷ lớp,TN,AB,CT CHUẨN,
20251,THKHSS,758559,758559,BF4708,Thí nghiệm kỹ thuật lên men,Practical work in Fermentation Engineering,2(0-0-4-4),KTLM5,5,6,0730-1145,2,6,Sáng,"13,14",B1-305,NULL,NULL,NULL,16,Huỷ lớp,TN,AB,CT CHUẨN,
20251,THKHSS,163477,163477,BF4709,Kỹ thuật thu hồi hoàn thiện sản phẩm,Downstream processing,2(2-0-0-4),Sinh học công nghiệp-K67S,1,2,1015-1145,5,6,Sáng,"2-9,11-19",C7-115,NULL,81,70,83,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163479,163479,BF4711,Vi sinh vật II - công nghiệp,Microbiology II - Industrial Microbiology,2(2-0-0-4),Sinh học công nghiệp-K67S,1,3,1015-1145,5,6,Sáng,"2-9,11-19",C7-115,NULL,72,63,80,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163480,163480,BF4712,Enzyme học,Enzymology,2(2-0-0-4),Sinh học công nghiệp-K67S,1,4,1015-1145,5,6,Sáng,"2-9,11-19",C7-115,NULL,70,59,80,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163482,163482,BF4713,Công nghệ tế bào động vật,Animal Cell Culture,3(2-2-0-6),Sinh học phân tử & TB-K67S,1,6,0645-1005,1,4,Sáng,"2-9,11-19",D7-501,NULL,25,NULL,40,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163483,163483,BF4714,Kỹ thuật phân tích và chẩn đoán phân tử,Molecular Diagnostics,2(2-0-1-4),Sinh học phân tử & TB-K67S,1,6,1015-1145,5,6,Sáng,"2-9,11-19",D7-501,TN,21,NULL,40,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,758551,758551,BF4714,Kỹ thuật phân tích và chẩn đoán phân tử,Molecular Diagnostics,2(2-0-1-4),PTCĐ1,1,7,0730-1145,2,6,Sáng,"16,17,18",B1-306,NULL,14,NULL,20,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,758552,758552,BF4714,Kỹ thuật phân tích và chẩn đoán phân tử,Molecular Diagnostics,2(2-0-1-4),PTCĐ2,1,7,1315-1730,2,6,Chiều,"16,17,18",B1-306,NULL,7,NULL,20,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,163484,163484,BF4715,Kỹ thuật nuôi cấy vi rút,Techniques of Virus Cultivation,2(2-0-0-4),Sinh học phân tử & TB-K67S,1,3,1015-1145,5,6,Sáng,"2-9,11-19",D7-401,NULL,19,NULL,40,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163485,163485,BF4716,Công nghệ DNA tái tổ hợp,Recombinant DNA Technology,2(2-0-0-4),Sinh học phân tử & TB-K67S,1,5,1015-1145,5,6,Sáng,"2-9,11-19",D9-202,NULL,21,NULL,40,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,758553,758553,BF4717,TN Kỹ thuật DNA tái tổ hợp,Methodology in Recombinant DNA Technology,2(0-0-4-4),TTH1,1,6,1315-1730,2,6,Chiều,"4-9,11-14",B1-306,NULL,24,NULL,25,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,758554,758554,BF4717,TN Kỹ thuật DNA tái tổ hợp,Methodology in Recombinant DNA Technology,2(0-0-4-4),TTH2,1,6,0730-1145,2,6,Sáng,"4-9,11-14",B1-306,NULL,0,NULL,20,Huỷ lớp,TN,AB,CT CHUẨN,
20251,THKHSS,163488,163488,BF4718,Kỹ thuật thu nhận Hợp chất có hoạt tính sinh học từ thực vật,Isolation Technique for Bioactive compound from plant,2(2-1-0-4),Sinh học-K67C,1,3,1505-1730,4,6,Chiều,"2-9,11-19",D9-202,NULL,52,41,70,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163486,163486,BF4725,Kỹ thuật đo lường và điều khiển tự động trong CNSH,Techniques for mesuaring and Control of technological processes,2(2-0-1-4),Sinh học-K67C,1,5,1230-1400,1,2,Chiều,"2-9,11-19",C7-128,TN,32,NULL,60,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,760963,760963,BF4725,Kỹ thuật đo lường và điều khiển tự động trong CNSH,Techniques for mesuaring and Control of technological processes,2(2-0-1-4),N01,1,2,1315-1730,2,6,Chiều,"15,16,17",C4-301,NULL,23,NULL,23,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,760963,760963,BF4725,Kỹ thuật đo lường và điều khiển tự động trong CNSH,Techniques for mesuaring and Control of technological processes,2(2-0-1-4),N01,1,2,1315-1730,2,6,Chiều,"15,16,17",TTB4,NULL,23,NULL,23,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,760964,760964,BF4725,Kỹ thuật đo lường và điều khiển tự động trong CNSH,Techniques for mesuaring and Control of technological processes,2(2-0-1-4),N02,1,3,1315-1730,2,6,Chiều,"15,16,17",C4-301,NULL,9,NULL,21,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,760964,760964,BF4725,Kỹ thuật đo lường và điều khiển tự động trong CNSH,Techniques for mesuaring and Control of technological processes,2(2-0-1-4),N02,1,3,1315-1730,2,6,Chiều,"15,16,17",TTB4,NULL,9,NULL,21,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,163487,163487,BF4726,Quản lý chất lượng trong CNSH,Quality product management in biotechnology,2(2-0-0-4),Sinh học-K67C,1,3,1230-1400,1,2,Chiều,"2-9,11-19",C7-212,NULL,43,31,60,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,756011,756011,BF4727,Đồ án chuyên ngành KTSH,Project work in biotechnology,2(0-4-0-4),Liên hệ Khoa KTSH,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,57,45,300,Kết thúc ĐK,ĐA,AB,CT CHUẨN,
20251,THKHSS,756012,756012,BF4781,Thực tập kỹ thuật KTSH,Engineering Practicum,2(0-0-6-4),Liên hệ Khoa KTSH,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,2,NULL,300,Huỷ lớp,TT,AB,CT CHUẨN,
20251,THKHSS,756013,756013,BF4791,Đồ án tốt nghiệp cử nhân,Bachelor Final Project,6(0-0-12-12),Liên hệ Khoa KTSH,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,46,32,300,Kết thúc ĐK,ĐATN,AB,CT CHUẨN,
20251,THKHSS,756014,756014,BF4792,Đồ án nghiên cứu Cử nhân (Kỹ thuật sinh học),Bachelor of Science Research Project,8(0-0-16-32),Liên hệ Khoa KTSH,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,14,NULL,300,Kết thúc ĐK,ĐATN,AB,CT CHUẨN,
20251,THKHSS,755632,755632,BF4980,Thực tập kỹ thuật,Engineering Practicum,2(0-0-6-4),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,300,Huỷ lớp,TT,AB,CT CHUẨN,
20251,THKHSS,755633,755633,BF4980E,Thực tập kỹ thuật,Technical Practice,2(0-0-4-6),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,0,NULL,300,Huỷ lớp,TT,AB,ELITECH,
20251,THKHSS,755621,755621,BF4991,Đồ án tốt nghiệp cử nhân,Bachelor Final Project,6(0-0-12-12),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,37,NULL,300,Kết thúc ĐK,ĐATN,AB,CT CHUẨN,
20251,THKHSS,755622,755622,BF4991E,Đồ án tốt nghiệp Cử nhân,Bachelor Thesis,6(0-0-12-12),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,26,NULL,300,Kết thúc ĐK,ĐATN,AB,ELITECH,
20251,THKHSS,755623,755623,BF4992,Đồ án nghiên cứu Cử nhân (Kỹ thuật thực phẩm),Bachelor of Science Research Project,8(0-0-16-32),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,11,NULL,300,Kết thúc ĐK,ĐATN,AB,CT CHUẨN,
20251,THKHSS,163516,163516,BF5512,Công nghệ sản phẩm lên men và đồ uống,Technology of fermented products and beverages,3(3-0-1-6),KSCS - Thực phẩm - MĐ 1-C,1,2,1230-1455,1,3,Chiều,"2-9,11-19",D8-309,TN,0,NULL,35,Huỷ lớp,LT+BT,AB,KSCSDT,
20251,THKHSS,758574,758574,BF5512,Công nghệ sản phẩm lên men và đồ uống,Technology of fermented products and beverages,3(3-0-1-6),LM1,1,3,0730-1145,2,6,Sáng,"14,15,16",C4-111,NULL,0,NULL,20,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,163517,163517,BF5513,Công nghệ sản phẩm giàu gluxit (Đường/Ngũ cốc/Bánh kẹo/Rau quả),Technology of products rich in carbohydrates ,3(3-0-1-6),KSCS - Thực phẩm - MĐ 1-C,1,2,1505-1730,4,6,Chiều,"2-9,11-19",D8-201,TN,12,NULL,35,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,758575,758575,BF5513,Công nghệ sản phẩm giàu gluxit (Đường/Ngũ cốc/Bánh kẹo/Rau quả),Technology of products rich in carbohydrates ,3(3-0-1-6),GL1,1,4,0730-1145,2,6,Sáng,"14,15,16",C4-209,NULL,10,NULL,15,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,758576,758576,BF5513,Công nghệ sản phẩm giàu gluxit (Đường/Ngũ cốc/Bánh kẹo/Rau quả),Technology of products rich in carbohydrates ,3(3-0-1-6),GL2,1,5,0730-1145,2,6,Sáng,"14,15,16",C4-209,NULL,2,NULL,15,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,163518,163518,BF5514,Công nghệ sản phẩm giàu protein/ lipid (CN Thịt/Thủy sản/Sữa/ dầu béo),Technology of products rich in protein / lipid ,3(3-0-1-6),KSCS - Thực phẩm - MĐ 1-C,1,4,1230-1455,1,3,Chiều,"2-9,11-19",D7-502,TN,37,NULL,45,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,758577,758577,BF5514,Công nghệ sản phẩm giàu protein/ lipid (CN Thịt/Thủy sản/Sữa/ dầu béo),Technology of products rich in protein / lipid ,3(3-0-1-6),PR1,1,5,0730-1145,2,6,Sáng,"14,15,16",C4-112,NULL,17,NULL,20,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,758578,758578,BF5514,Công nghệ sản phẩm giàu protein/ lipid (CN Thịt/Thủy sản/Sữa/ dầu béo),Technology of products rich in protein / lipid ,3(3-0-1-6),PR2,1,6,0730-1145,2,6,Sáng,"14,15,16",C4-112,NULL,20,NULL,20,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,165718,165718,BF5515,Công nghệ sản phẩm nhiệt đới (chè/caphe cacao/chất thơm/thuốc lá),Technology of Tropical products ,3(3-0-1-6),KSCS - Thực phẩm-C,1,5,1505-1730,4,6,Chiều,"2-9,11-19",D8-311,TN,31,NULL,35,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,761340,761340,BF5515,Công nghệ sản phẩm nhiệt đới (chè/caphe cacao/chất thơm/thuốc lá),Technology of Tropical products ,3(3-0-1-6),NĐ1,1,3,0730-1145,2,6,Sáng,"11,12,13",C4-112,NULL,16,NULL,17,Kết thúc ĐK,TN,AB,KSCSDT,
20251,THKHSS,761341,761341,BF5515,Công nghệ sản phẩm nhiệt đới (chè/caphe cacao/chất thơm/thuốc lá),Technology of Tropical products ,3(3-0-1-6),NĐ2,1,4,0730-1145,2,6,Sáng,"11,12,13",C4-112,NULL,15,NULL,17,Kết thúc ĐK,TN,AB,KSCSDT,
20251,THKHSS,163525,163525,BF5517,Kỹ thuật điều chỉnh vi khí hậu trong CNTP,Microclimate control in food technology,2(2-0-0-4),KSCS - Thực phẩm-S,1,6,1015-1145,5,6,Sáng,"2-9,11-19",C7-228,NULL,0,NULL,35,Huỷ lớp,LT+BT,AB,KSCSDT,
20251,THKHSS,163523,163523,BF5523,Thiết kế đảm bảo vệ sinh trong CNTP,Hygienic design in food industry,2(1-2-0-4),KSCS - Thực phẩm-C,1,4,1505-1730,4,6,Chiều,"2-9,11-19",D7-502,NULL,0,NULL,30,Huỷ lớp,LT+BT,AB,KSCSDT,
20251,THKHSS,163522,163522,BF5525,Tối ưu hóa quá trình trong CNSH-CNTP ,Process Optimization in Biotechnology and Food Technology,2(2-1-0-4),KSCS - Thực phẩm-C,1,6,1230-1455,1,3,Chiều,"2-9,11-19",D7-502,NULL,31,NULL,40,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,163519,163519,BF5532,Thiết kế các máy gia công cơ trong sản xuất thực phẩm,Design of food machine,3(3-1-0-6),KSCS - Thực phẩm - MĐ 3-C,1,5,1410-1730,3,6,Chiều,"2-9,11-19",D9-107,NULL,9,NULL,20,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,163521,163521,BF5534,Tích hợp hệ thống tự động điều khiển quá trình công nghệ,Integration of automatic control system for technological process,3(2-1-1-6),KSCS - Thực phẩm - MĐ 3-C,1,7,1230-1455,1,3,Chiều,"2-9,11-19",C7-101,TN,6,NULL,20,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,758620,758620,BF5534,Tích hợp hệ thống tự động điều khiển quá trình công nghệ,Integration of automatic control system for technological process,3(2-1-1-6),DK1,1,4,0730-1145,2,6,Sáng,"14,15,16",C4-301,NULL,6,NULL,16,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,758620,758620,BF5534,Tích hợp hệ thống tự động điều khiển quá trình công nghệ,Integration of automatic control system for technological process,3(2-1-1-6),DK1,1,4,0730-1145,2,6,Sáng,"14,15,16",TTB4,NULL,6,NULL,16,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,165721,165721,BF5535,Trang thiết bị điện cho Máy thực phẩm,Electrical equipment for food machines,2(2-0-0-4),KSCS - Thực phẩm-C,1,4,1505-1645,4,5,Chiều,"2-9,11-19",C7-204,NULL,12,NULL,30,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,163513,163513,BF5542,An toàn lao động và vệ sinh công nghiệp,Work safety and Industry Hygiene,2(2-0-0-4),KSCS - Thực phẩm-C,1,5,1230-1400,1,2,Chiều,"2-9,11-19",C7-230,NULL,42,31,50,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,163524,163524,BF5543,Ứng dụng tin học trong thiết kế máy và thiết bị thực phẩm,Computer-aided design of food machines and equipments,2(2-1-0-4),KSCS - Thực phẩm-C,1,7,1505-1730,4,6,Chiều,"2-9,11-19",C7-101,NULL,8,NULL,20,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,163520,163520,BF5548,Thiết kế thiết bị truyền nhiệt chuyển khối trong sản xuất thực phẩm,Design of heat and mass transfer equipment in food production,3(3-0-1-6),KSCS - Thực phẩm - MĐ 3-C,1,2,1230-1455,1,3,Chiều,"2-9,11-19",D9-207,TN,6,NULL,20,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,758621,758621,BF5548,Thiết kế thiết bị truyền nhiệt chuyển khối trong sản xuất thực phẩm,Design of heat and mass transfer equipment in food production,3(3-0-1-6),CK1,1,6,0730-1145,2,6,Sáng,"14,15,16",C4-301,NULL,6,NULL,16,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,758621,758621,BF5548,Thiết kế thiết bị truyền nhiệt chuyển khối trong sản xuất thực phẩm,Design of heat and mass transfer equipment in food production,3(3-0-1-6),CK1,1,6,0730-1145,2,6,Sáng,"14,15,16",TTB4,NULL,6,NULL,16,Kết thúc ĐK,TN,AB,CT CHUẨN,
20251,THKHSS,755624,755624,BF5551,ĐA Chuyên ngành kỹ sư 1 CNTP,Engineer Specialization Project 1  in Food Technology,2(0-4-0-4),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,27,NULL,50,Kết thúc ĐK,ĐATN,AB,KSCSDT,
20251,THKHSS,755627,755627,BF5552,ĐA Chuyên ngành kỹ sư 2 CNTP,Engineer Specialization Project 2 in Food Technology,2(0-4-0-4),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,17,NULL,50,Kết thúc ĐK,ĐATN,AB,KSCSDT,
20251,THKHSS,755625,755625,BF5561,ĐA Chuyên ngành kỹ sư 1 QLCL,Engineer Specialization Project 1 in Quality management,2(0-4-0-4),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,50,Kết thúc ĐK,ĐATN,AB,KSCSDT,
20251,THKHSS,755628,755628,BF5562,ĐA Chuyên ngành kỹ sư 2 QLCL,Engineer Specialization Project 2 in Quality management,2(0-4-0-4),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,50,Kết thúc ĐK,ĐATN,AB,KSCSDT,
20251,THKHSS,165719,165719,BF5565,Các tính chất cảm quan thực phẩm,Food Sensory properties,2(2-1-0-4),KSCS - Thực phẩm-C,1,3,1230-1455,1,3,Chiều,"2-9,11-19",NULL,NULL,30,NULL,30,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,165720,165720,BF5566,Phát triển sản phẩm thực phẩm,Food Product Development,2(2-1-0-4),KSCS - Thực phẩm-C,1,4,1505-1730,4,6,Chiều,"2-9,11-19",C7-236,NULL,30,NULL,30,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,165722,165722,BF5567,Phân tích và xử lý số liệu,Experimental data analysis,2(2-1-0-4),KSCS - Thực phẩm-S,1,2,0920-1145,4,6,Sáng,"2-9,11-19",C7-107,NULL,30,NULL,35,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,755626,755626,BF5571,ĐA Chuyên ngành kỹ sư 1 QTTB,Engineer Specialization Project 1 in Food processing and equipment,2(0-4-0-4),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,6,NULL,50,Kết thúc ĐK,ĐATN,AB,KSCSDT,
20251,THKHSS,755629,755629,BF5572,ĐA Chuyên ngành kỹ sư 2 QTTB,Engineer Specialization Project 2 in Food processing and equipment,2(0-4-0-4),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,50,Kết thúc ĐK,ĐATN,AB,KSCSDT,
20251,THKHSS,755634,755634,BF5581,Thực tập tốt nghiệp,Internship,3(0-0-6-12),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,50,Kết thúc ĐK,TT,AB,CT CHUẨN,
20251,THKHSS,755630,755630,BF5582,Đồ án Tốt nghiệp,Engineer thesis,9(0-0-18-36),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,1,NULL,50,Kết thúc ĐK,ĐATN,AB,CT CHUẨN,
20251,THKHSS,755635,755635,BF5591,Thực tập kỹ sư,Engineer Intership,6(0-0-12-12),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,17,NULL,50,Kết thúc ĐK,TT,AB,KSCSDT,
20251,THKHSS,755631,755631,BF5592,Đồ án tốt nghiệp kỹ sư,Engineer Thesis,9(0-18-0-18),Liên hệ Khoa KT Thực phẩm,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,23,NULL,50,Kết thúc ĐK,ĐATN,AB,KSCSDT,
20251,THKHSS,163514,163514,BF5728,Cơ sở lập dự án và thiết kế nhà máy SH-TP,Fundamentals of project planning and plant design for Biotechnology and Food Technology,2(2-1-0-4),KSCS - Thực phẩm-C,1,6,1505-1730,4,6,Chiều,"2-9,11-19",D9-505,NULL,49,40,60,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,756016,756016,BF5782,Đồ án kỹ sư,Engineer Thesis,9(0-0-18-36),Liên hệ Khoa KTSH,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,NULL,300,Kết thúc ĐK,ĐATN,AB,CT CHUẨN,
20251,THKHSS,163515,163515,BF5878,Quản trị dự án trong CNSH và CNTP,Project management,2(2-0-0-4),KSCS - Thực phẩm-C,1,3,1505-1645,4,5,Chiều,"2-9,11-19",D9-504,NULL,36,NULL,50,Kết thúc ĐK,LT+BT,AB,KSCSDT,
20251,THKHSS,165153,165153,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),Hóa học (nhóm 1/3)-K70C,1,2,1230-1455,1,3,Chiều,5-20,D5-501,NULL,76,NULL,75,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165154,165154,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),Hóa học (nhóm 2/3)-K70C,1,2,1505-1730,4,6,Chiều,5-20,D5-501,NULL,75,NULL,75,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165155,165155,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),Hóa học (nhóm 3/3)-K70C,1,2,1505-1730,4,6,Chiều,5-20,D5-502,NULL,75,NULL,75,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165179,165179,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 14,15,16 (nhóm 1/2)-K70S",1,2,0645-0910,1,3,Sáng,"2-4,8-20",D5-405,NULL,82,NULL,80,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165180,165180,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 14,15,16 (nhóm 2/2)-K70S",1,2,0645-0910,1,3,Sáng,"2-4,8-20",D5-505,NULL,80,NULL,80,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165190,165190,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 01,02,03,04,05 (nhóm 1/3)-K70S",1,5,0920-1145,4,6,Sáng,"2-4,8-20",D5-403,NULL,82,NULL,80,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165191,165191,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 01,02,03,04,05 (nhóm 2/3)-K70S",1,5,0920-1145,4,6,Sáng,"2-4,8-20",D5-404,NULL,82,NULL,80,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165192,165192,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 01,02,03,04,05 (nhóm 3/3)-K70S",1,5,0920-1145,4,6,Sáng,"2-4,8-20",D5-405,NULL,82,NULL,80,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165202,165202,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 06,07,08,09,10 (nhóm 1/3)-K70S",1,5,0645-0910,1,3,Sáng,"2-4,8-20",D5-403,NULL,83,NULL,80,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165203,165203,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 06,07,08,09,10 (nhóm 2/3)-K70S",1,5,0645-0910,1,3,Sáng,"2-4,8-20",D5-404,NULL,82,NULL,80,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165204,165204,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 06,07,08,09,10 (nhóm 3/3)-K70S",1,5,0645-0910,1,3,Sáng,"2-4,8-20",D5-405,NULL,82,NULL,80,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165214,165214,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 11,12,13 (nhóm 1/2)-K70S",1,2,0920-1145,4,6,Sáng,"2-4,8-20",D5-405,NULL,75,NULL,75,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,165215,165215,CH1012,Hóa học 1,Chemistry 1,2(2-1-0-4),"KTHH 11,12,13 (nhóm 2/2)-K70S",1,2,0920-1145,4,6,Sáng,"2-4,8-20",D5-505,NULL,75,NULL,75,Đăng ký,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163805,163805,CH1015,Hoá học II,Chemistry II,3(2-1-1-6),Vật liệu-K69C,1,2,1505-1730,4,6,Chiều,"2-9,11-19",D4-502,TN,80,70,80,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163806,163806,CH1015,Hoá học II,Chemistry II,3(2-1-1-6),Vật liệu-K69C,1,2,1230-1455,1,3,Chiều,"2-9,11-19",D4-503,TN,80,70,80,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163807,163807,CH1015,Hoá học II,Chemistry II,3(2-1-1-6),Vật liệu-K69C,1,5,1505-1730,4,6,Chiều,"2-9,11-19",D4-502,TN,80,64,80,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163808,163808,CH1015,Hoá học II,Chemistry II,3(2-1-1-6),Vật liệu-K69C,1,5,1230-1455,1,3,Chiều,"2-9,11-19",D4-503,TN,76,70,80,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
20251,THKHSS,163809,163809,CH1015,Hoá học II,Chemistry II,3(2-1-1-6),Vật liệu-K69C,1,4,1230-1455,1,3,Chiều,"2-9,11-19",D8-506,TN,67,54,80,Kết thúc ĐK,LT+BT,AB,CT CHUẨN,
