THỜI KHÓA BIỂU DỰ KIẾN KỲ 20252 - CẬP NHẬT NGÀY 23.02.2026,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,
Kỳ,Trường_Viện_Khoa,Mã_lớp,Mã_lớp_kèm,Mã_HP,Tên_HP,Tên_HP_Tiếng_Anh,Khối_lượng,Ghi_chú,Buổi_số,Thứ,Thời_gian,BĐ,KT,Kíp,Tuần,Phòng,Cần_TN,SLĐK,SL_Max,Trạng_thái,Loại_lớp,Đợt_mở,Mã_QL,TeachingType
20252,TDDT,170654,170654,EE4105,Cơ khí đường dây,Mechanical Design of Power Transmission Lines,2(2-0-0-4),KSCS - KT điện-K69S,1,4,1015-1145,5,6,Sáng,"25-32,34-42",C7-236,NULL,39,40,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169107,169107,EE4112,Nhà máy thuỷ điện,Hydro Power Plants,2(2-0-0-4),KSCS - KT điện-K69S,1,5,1015-1145,5,6,Sáng,"25-32,34-42",C7-105,NULL,16,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,170697,170697,EE4115,Ổn định của hệ thống điện,Power System Stability,2(2-1-0-4),KSCS - KT điện-K69S,1,2,0920-1145,4,6,Sáng,"25-32,34-42",D6-104,NULL,25,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169094,169094,EE4128,Tối ưu hoá chế độ hệ thống điện,Power system optimization,2(2-1-0-4),KSCS - KT điện - MĐ 2-K69S,1,2,0645-0910,1,3,Sáng,"25-32,34-42",D8-103,NULL,32,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169127,169127,EE4160,Tối ưu hóa và ứng dụng trong điều khiển,Optimization and application for Control,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 2-K69C,1,4,1230-1455,1,3,Chiều,"25-32,34-42",C7-204,NULL,9,11,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169128,169128,EE4163,Điều khiển phi tuyến,Nonlinear control,3(3-1-0-6),KSCS - ĐK&TĐH - MĐ 2-K69C,1,6,1230-1550,1,4,Chiều,"25-32,34-42",C7-204,NULL,7,11,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169038,169038,EE4205,Máy điện trong thiết bị tự động và điều khiển,Electric machines in automation and control equipment,2(2-1-0-4),KT điện - MĐ1-K68C,1,6,1230-1455,1,3,Chiều,"25-32,34-42",D7-105,NULL,47,50,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,167839,167839,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),**Tài năng ĐK&TĐH-K68C,1,3,1505-1730,4,6,Chiều,"25-32,34-42",C7-113,TN,39,45,Điều chỉnh ĐK,LT+BT,AB,ELITECH,
20252,TDDT,169037,169037,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),KT điện-K68S,1,2,0920-1145,4,6,Sáng,"25-32,34-42",D7-405,TN,70,60,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,169059,169059,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),ĐK&TĐH-K68S,1,3,0645-0910,1,3,Sáng,"25-32,34-42",D6-107,TN,87,75,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,169060,169060,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),ĐK&TĐH-K68S,1,3,0920-1145,4,6,Sáng,"25-32,34-42",D8-304,TN,79,75,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,169061,169061,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),ĐK&TĐH-K68S,1,5,0645-0910,1,3,Sáng,"25-32,34-42",D8-502,TN,70,75,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,169062,169062,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),ĐK&TĐH-K68S,1,5,0920-1145,4,6,Sáng,"25-32,34-42",D8-502,TN,74,75,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,761318,761318,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),LT-BK-KTĐK&TĐH01-K69,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,TN,NULL,23,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,TDDT,764769,764769,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N01,1,2,0800-0930,0800,0930,Sáng,"35,39",D8-1106,NULL,20,24,Điều chỉnh ĐK,TN,AB,ELITECH,
20252,TDDT,764770,764770,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N02,1,2,0940-1110,0940,1110,Sáng,"35,39",D8-1106,NULL,14,24,Điều chỉnh ĐK,TN,AB,ELITECH,
20252,TDDT,764771,764771,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N07,1,2,1300-1430,1300,1430,Chiều,"35,39",C7-E309,NULL,12,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764772,764772,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N08,1,2,1440-1610,1440,1610,Chiều,"35,39",C7-E309,NULL,14,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764773,764773,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N09,1,3,1300-1430,1300,1430,Chiều,"35,39",C7-E309,NULL,14,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764774,764774,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N10,1,3,1440-1610,1440,1610,Chiều,"35,39",C7-E309,NULL,13,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764775,764775,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N11,1,4,1300-1430,1300,1430,Chiều,"35,39",C7-E309,NULL,13,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764776,764776,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N12,1,4,1440-1610,1440,1610,Chiều,"35,39",C7-E309,NULL,12,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764777,764777,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N13,1,5,1300-1430,1300,1430,Chiều,"35,39",C7-E309,NULL,14,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764778,764778,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N14,1,5,1440-1610,1440,1610,Chiều,"35,39",C7-E309,NULL,14,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764779,764779,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N15,1,6,1300-1430,1300,1430,Chiều,"35,39",C7-E309,NULL,14,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764780,764780,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N16,1,6,1440-1610,1440,1610,Chiều,"35,39",C7-E309,NULL,14,12,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764781,764781,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N17,1,2,1300-1430,1300,1430,Chiều,"37,40",D8-1106,NULL,25,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764782,764782,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N18,1,2,1440-1610,1440,1610,Chiều,"37,40",D8-1106,NULL,25,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764783,764783,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N19,1,3,1300-1430,1300,1430,Chiều,"37,40",D8-1106,NULL,27,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764784,764784,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N20,1,3,1440-1610,1440,1610,Chiều,"37,40",D8-1106,NULL,25,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764785,764785,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N21,1,4,1300-1430,1300,1430,Chiều,"37,40",D8-1106,NULL,25,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764786,764786,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N22,1,4,1440-1610,1440,1610,Chiều,"37,40",D8-1106,NULL,23,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764787,764787,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N23,1,4,1300-1430,1300,1430,Chiều,"32,36",D8-1106,NULL,25,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764788,764788,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N24,1,4,1440-1610,1440,1610,Chiều,"32,36",D8-1106,NULL,24,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764789,764789,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N25,1,5,1300-1430,1300,1430,Chiều,"32,36",D8-1106,NULL,25,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764790,764790,EE4220,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N26,1,5,1440-1610,1440,1610,Chiều,"32,36",D8-1106,NULL,24,24,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,166562,166562,EE4220Q,Điều khiển logic và PLC,Logic Control and PLC,2(2-0-1-4),[SIE]-ME-NUT- các khóa-S,1,5,0920-1100,4,5,Sáng,"25-32,34-42",D7-301,TN,30,40,Điều chỉnh ĐK,LT+BT,AB,SIE,
20252,TDDT,766781,766781,EE4220Q,Điều khiển logic và PLC,Logic Control and PLC,2(2-0-1-4),N27,1,6,1300-1430,1300,1430,Chiều,"32,36",D8-1106,NULL,10,20,Điều chỉnh ĐK,TN,AB,SIE,
20252,TDDT,766782,766782,EE4220Q,Điều khiển logic và PLC,Logic Control and PLC,2(2-0-1-4),N28,1,6,1440-1610,1440,1610,Chiều,"32,36",D8-1106,NULL,20,20,Điều chỉnh ĐK,TN,AB,SIE,
20252,TDDT,167962,167962,EE4221E,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),**CTTT-ĐK&TĐH-K68S,1,5,0645-0910,1,3,Sáng,"25-32,34-42",C7-123,TN,20,40,Điều chỉnh ĐK,LT+BT,AB,ELITECH,
20252,TDDT,167963,167963,EE4221E,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),**CTTT-ĐK&TĐH-K68S,1,5,0920-1145,4,6,Sáng,"25-32,34-42",C7-230,TN,42,40,Điều chỉnh ĐK,LT+BT,AB,ELITECH,
20252,TDDT,764791,764791,EE4221E,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N03,1,2,1300-1430,1300,1430,Chiều,"32,36",D8-1106,NULL,21,22,Điều chỉnh ĐK,TN,AB,ELITECH,
20252,TDDT,764792,764792,EE4221E,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N04,1,2,1440-1610,1440,1610,Chiều,"32,36",D8-1106,NULL,3,22,Điều chỉnh ĐK,TN,AB,ELITECH,
20252,TDDT,764793,764793,EE4221E,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N05,1,3,1300-1430,1300,1430,Chiều,"32,36",D8-1106,NULL,25,22,Điều chỉnh ĐK,TN,AB,ELITECH,
20252,TDDT,764794,764794,EE4221E,Điều khiển logic và PLC,Logic Control and PLC,3(3-0-1-6),N06,1,3,1440-1610,1440,1610,Chiều,"32,36",D8-1106,NULL,13,22,Điều chỉnh ĐK,TN,AB,ELITECH,
20252,TDDT,169122,169122,EE4224,Hệ thống truyền động thuỷ lực và khí nén,Pneumatic and hydraulic control systems,2(2-0-1-4),KSCS - ĐK&TĐH - MĐ 1-K69C,1,5,1505-1645,4,5,Chiều,"25-32,34-42",D5-501,TN,53,70,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,764413,764413,EE4224,Hệ thống truyền động thuỷ lực và khí nén,Pneumatic and hydraulic control systems,2(2-0-1-4),N1,1,4,0800-1000,0800,1000,Sáng,"30,35",D8-802,NULL,15,15,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764414,764414,EE4224,Hệ thống truyền động thuỷ lực và khí nén,Pneumatic and hydraulic control systems,2(2-0-1-4),N2,1,4,1000-1200,1000,1200,Sáng,"30,35",D8-802,NULL,3,15,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764415,764415,EE4224,Hệ thống truyền động thuỷ lực và khí nén,Pneumatic and hydraulic control systems,2(2-0-1-4),N3,1,5,0800-1000,0800,1000,Sáng,"30,35",D8-802,NULL,15,15,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764416,764416,EE4224,Hệ thống truyền động thuỷ lực và khí nén,Pneumatic and hydraulic control systems,2(2-0-1-4),N4,1,5,1000-1200,1000,1200,Sáng,"30,35",D8-802,NULL,5,15,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764417,764417,EE4224,Hệ thống truyền động thuỷ lực và khí nén,Pneumatic and hydraulic control systems,2(2-0-1-4),N5,1,6,0800-1000,0800,1000,Sáng,"30,35",D8-802,NULL,15,15,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,764418,764418,EE4224,Hệ thống truyền động thuỷ lực và khí nén,Pneumatic and hydraulic control systems,2(2-0-1-4),N6,1,6,1000-1200,1000,1200,Sáng,"30,35",D8-802,NULL,0,15,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,169091,169091,EE4231,Bảo dưỡng công nghiệp,Industrial Maintenance,2(2-1-0-4),KSCS - KT điện - MĐ 1-K69S,1,6,0920-1145,4,6,Sáng,"25-32,34-42",C7-105,NULL,30,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169132,169132,EE4232,Tương thích điện từ (EMC),Electromagnetic compatibility,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 3-K69C,1,6,1505-1730,4,6,Chiều,"25-32,34-42",C7-117,NULL,14,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169119,169119,EE4251,Thiết kế hệ thống nhúng,Embedded System Design,3(3-1-0-6),ĐK&TĐH - MĐ 3-K67C,1,2,1505-1645,4,5,Chiều,"25-32,34-42",D7-105,NULL,58,70,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,169119,169119,EE4251,Thiết kế hệ thống nhúng,Embedded System Design,3(3-1-0-6),ĐK&TĐH - MĐ 3-K67C,2,4,1505-1645,4,5,Chiều,"25-32,34-42",D7-405,NULL,58,70,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,169129,169129,EE4252,Thiết kế thiết bị đo,Instrumentation Design,3(3-1-0-6),KSCS - ĐK&TĐH - MĐ 3-K69C,1,3,1410-1730,3,6,Chiều,"25-32,34-42",D7-205,NULL,16,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169131,169131,EE4266,Mạng và các giao thức trong IoT,IoT Networks and Protocols,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 3-K69C,1,5,1505-1730,4,6,Chiều,"25-32,34-42",C7-217,NULL,27,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169130,169130,EE4268,FPGA và ứng dụng ,FPGA and applications,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 3-K69C,1,5,1230-1455,1,3,Chiều,"25-32,34-42",C7-217,NULL,17,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169135,169135,EE4271,Công nghệ xử lý nước thải,Water Treatment Technology,2(2-1-0-4),KSCS - ĐK&TĐH-K69S,1,2,0645-0910,1,3,Sáng,"25-32,34-42",D9-405,NULL,78,75,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169140,169140,EE4274,Kỹ thuật điều khiển xe điện,Control of Electric Vehicles,2(2-1-0-4),KSCS - ĐK&TĐH-K69S,1,4,0920-1145,4,6,Sáng,"25-32,34-42",C7-239,NULL,12,40,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169137,169137,EE4276,Tự động hóa nhà máy xi măng,Automation of cement plants,2(2-0-0-4),KSCS - ĐK&TĐH-K69S,1,6,0645-0815,1,2,Sáng,"25-32,34-42",D8-503,NULL,69,70,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169138,169138,EE4277,SCADA cho trạm biến áp,SCADA of an electrical substation,2(2-0-0-4),KSCS - ĐK&TĐH-K69S,1,6,0825-1005,3,4,Sáng,"25-32,34-42",D6-303,NULL,32,40,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169139,169139,EE4281,Hệ thống giám sát khí thải nhà máy nhiệt điện,Emission monitoring system of thermal power plant,2(2-0-0-4),KSCS - ĐK&TĐH-K69S,1,6,1015-1145,5,6,Sáng,"25-32,34-42",D6-303,NULL,30,40,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169098,169098,EE4314,Quy hoạch phát triển hệ thống điện,Power system planning,2(2-1-0-4),KSCS - KT điện - MĐ 2-K69S,1,3,0920-1145,4,6,Sáng,"25-32,34-42",D8-103,NULL,31,30,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,170743,170743,EE4317,Thiết kế hệ thống tự động hoá ,Automation System Design,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 1-K69S,1,7,0920-1145,4,6,Sáng,"25-32,34-42",C7-115,NULL,73,80,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169112,169112,EE4331,Điều khiển Điện tử công suất,Power electronics control,3(3-1-0-6),ĐK&TĐH - MĐ 1-K67C,1,2,1410-1730,3,6,Chiều,"25-32,34-42",D5-501,NULL,54,55,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,169113,169113,EE4331,Điều khiển Điện tử công suất,Power electronics control,3(3-1-0-6),ĐK&TĐH - MĐ 1-K67C,1,6,1410-1730,3,6,Chiều,"25-32,34-42",D5-501,NULL,45,55,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,761507,761507,EE4331,Điều khiển Điện tử công suất,Power electronics control,3(3-1-0-6),B2CQ-KTĐK&TĐH01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,17,Kết thúc ĐK,LT+BT,AB,VB2CQ-VLVH,
20252,TDDT,763047,763047,EE4331,Điều khiển Điện tử công suất,Power electronics control,3(3-1-0-6),DH-BK-KTĐK&TĐH01-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,36,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,TDDT,169116,169116,EE4332,Thiết kế truyền động điện,Electric drives design,3(3-1-0-6),ĐK&TĐH - MĐ 1-K67S,1,5,0645-1005,1,4,Sáng,"25-32,34-42",D8-102,NULL,91,85,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,761323,761323,EE4332,Thiết kế truyền động điện,Electric drives design,3(3-1-0-6),LT-BK-KTĐK&TĐH01-K69,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,23,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,TDDT,763046,763046,EE4332,Thiết kế truyền động điện,Electric drives design,3(3-1-0-6),DH-BK-KTĐK&TĐH01-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,NULL,NULL,36,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,TDDT,169114,169114,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),ĐK&TĐH - MĐ 1-K67C,1,2,1230-1400,1,2,Chiều,"25-32,34-42",D5-501,TN,62,60,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,169115,169115,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),ĐK&TĐH - MĐ 1-K67C,1,6,1230-1400,1,2,Chiều,"25-32,34-42",D5-501,TN,51,60,Điều chỉnh ĐK,LT+BT,AB,CT CHUẨN,
20252,TDDT,761519,761519,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),B2CQ-KTĐK&TĐH01-K68,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,TN,NULL,17,Kết thúc ĐK,LT+BT,AB,VB2CQ-VLVH,
20252,TDDT,763048,763048,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),DH-BK-KTĐK&TĐH01-K67,NULL,NULL,NULL,NULL,NULL,,NULL,NULL,TN,NULL,36,Kết thúc ĐK,LT+BT,AB,VLVH,
20252,TDDT,766072,766072,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),N1,1,2,0910-1110,0910,1110,Sáng,"34,35",D8-1102,NULL,25,25,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,766073,766073,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),N2,1,2,1300-1500,1300,1500,Chiều,"34,35",D8-1102,NULL,1,25,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,766074,766074,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),N4,1,3,1300-1500,1300,1500,Chiều,"34,35",D8-1102,NULL,18,25,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,766075,766075,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),N5,1,3,1510-1710,1510,1710,Chiều,"34,35",D8-1102,NULL,25,25,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,766076,766076,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),N6,1,4,0910-1110,0910,1110,Sáng,"34,35",D8-1102,NULL,19,25,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,766077,766077,EE4334,Hệ thống sản xuất tích hợp máy tính (CIM),Computer Integrated Manufacturing system,2(2-0-1-4),N7,1,4,1300-1500,1300,1500,Chiều,"34,35",D8-1102,NULL,25,25,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,169123,169123,EE4344,Kỹ thuật Robot,Robot techniques,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 1-K69C,1,5,1230-1455,1,3,Chiều,"25-32,34-42",D5-501,NULL,63,70,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169121,169121,EE4361,PLC trong điều khiển chuyển động,PLC and Motion Control,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 1-K69C,1,4,1505-1730,4,6,Chiều,"25-32,34-42",D5-501,NULL,31,50,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169120,169120,EE4362,Hệ thống điều khiển máy CNC,CNC Control System,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 1-K69C,1,4,1230-1455,1,3,Chiều,"25-32,34-42",D5-501,NULL,39,40,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169134,169134,EE4364,DCS & SCADA,DCS & SCADA,2(2-1-0-4),KSCS - ĐK&TĐH-K69S,1,4,0645-0910,1,3,Sáng,"25-32,34-42",D3-104,NULL,49,50,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,167970,167970,EE4401E,Thiết kế hệ điều khiển nhúng (BTL),Embedded Control System Design,3(2-2-0-6),**CTTT-ĐK&TĐH-K68C,1,4,1505-1730,4,6,Chiều,"25-32,34-42",C7-228,NULL,29,60,Điều chỉnh ĐK,LT+BT,AB,ELITECH,
20252,TDDT,169124,169124,EE4421,Trang bị điện-điện tử các máy công nghiệp,Electrical and Electronic System Design for Industrial Machines,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 1-K69C,1,3,1505-1730,4,6,Chiều,"25-32,34-42",D7-405,NULL,35,60,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,169125,169125,EE4422,Vi điều khiển và ứng dụng,Microcontrollers and Applications,3(2-1-1-6),KSCS - ĐK&TĐH - MĐ 1-K69C,1,3,1230-1455,1,3,Chiều,"25-32,34-42",D7-405,TN,42,75,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
20252,TDDT,765908,765908,EE4422,Vi điều khiển và ứng dụng,Microcontrollers and Applications,3(2-1-1-6),N01,1,2,0800-0930,0800,0930,Sáng,"34,38",C7-E322,NULL,NULL,13,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,765909,765909,EE4422,Vi điều khiển và ứng dụng,Microcontrollers and Applications,3(2-1-1-6),N02,1,2,0930-1100,0930,1100,Sáng,"34,38",C7-E322,NULL,7,13,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,765910,765910,EE4422,Vi điều khiển và ứng dụng,Microcontrollers and Applications,3(2-1-1-6),N03,1,3,0800-0930,0800,0930,Sáng,"34,38",C7-E322,NULL,4,13,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,765911,765911,EE4422,Vi điều khiển và ứng dụng,Microcontrollers and Applications,3(2-1-1-6),N04,1,3,0930-1100,0930,1100,Sáng,"34,38",C7-E322,NULL,5,13,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,765912,765912,EE4422,Vi điều khiển và ứng dụng,Microcontrollers and Applications,3(2-1-1-6),N05,1,4,0800-0930,0800,0930,Sáng,"34,38",C7-E322,NULL,12,13,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,765913,765913,EE4422,Vi điều khiển và ứng dụng,Microcontrollers and Applications,3(2-1-1-6),N06,1,4,0930-1100,0930,1100,Sáng,"34,38",C7-E322,NULL,14,13,Điều chỉnh ĐK,TN,AB,CT CHUẨN,
20252,TDDT,167969,167969,EE4430E,Mô hình hóa và mô phỏng hệ thống điều khiển,Modeling and simulation of control systems,3(3-0-0-6),**CTTT-ĐK&TĐH-K68C,1,4,1230-1455,1,3,Chiều,"25-32,34-42",C7-228,NULL,50,55,Điều chỉnh ĐK,LT+BT,AB,ELITECH,
20252,TDDT,169126,169126,EE4431,Cơ sở của hệ mờ và mạng nơ ron,Fundamental of fuzzy systems and neural networks,2(2-1-0-4),KSCS - ĐK&TĐH - MĐ 2-K69C,1,4,1505-1730,4,6,Chiều,"25-32,34-42",C7-204,NULL,6,11,Điều chỉnh ĐK,LT+BT,AB,KSCSDT,
