code,name,duration,credits,tuition_credits,department,prerequisite,english_name,weight
MS4311,Kiểm soát chất lượng sản phẩm compozit,2(2-1-0-4),2,3,TVL,MS3300,Composite product quality control,0.7
MS4312,Thực hành chế tạo vật liệu compozit,2(0-0-4-4),2,6,TVL,,Polymer composite materials production practicum,0.7
MS4313,Vật liệu biocompozit,3(3-0-0-6),3,3,TVL,,Biopolymer composite materials,0.7
MS4314,Cơ chế phá huỷ vật liệu polyme compozit,2(2-0-1-4),2,3.5,TVL,,Failure mechanism of polymer composite materials,0.7
MS4315,Cơ sở bám dính vật liệu polyme,2(2-0-1-4),2,3.5,TVL,,Fundermentals of polymers adhesion,0.7
MS4316,Kỹ thuật vật liệu sơn,2(2-0-1-4),2,3.5,TVL,,Techniques in Paint materials,0.7
MS4317,Lưu biến vật liệu polyme,2(2-1-0-4),2,3,TVL,,Polymer rheology,0.7
MS4318,Kỹ thuật vật liệu cao su,2(2-1-0-4),2,3,TVL,,Rubber materials engineering,0.7
MS4319,Nguyên lý thiết kế vật liệu polyme và khuôn mẫu,2(2-1-0-4),2,3,TVL,,Theory of Molding Design,0.7
MS4320,Công nghệ vật liệu polyme composite,2(2-1-0-4),2,3,TVL,,Polymer composite technology,0.7
MS4391,Thực tập kỹ thuật,2(0-0-4-4),2,4,TVL,MS3309,Technical internsip,0.6
MS4392,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,TVL,"(MS3300,MS3302,MS3304,MS3306,MS3307,MS3312),(MS4304=/MS4309=)",Bachelor final thesis,0.5
MS4401,Quản lý màu,2(2-1-0-4),2,3,TVL,,Colour management,0.7
MS4402,Kỹ thuật in số,2(2-1-0-4),2,3,TVL,,Digital Printing,0.7
MS4403,Thí nghiệm in số,1(0-0-2-2),1,3,TVL,,Digital Printing Lab,0.7
MS4404,Kỹ thuật gia công bao bì,2(2-1-0-4),2,3,TVL,MS1400/CH2004,Package finishing,0.7
MS4405,Thí nghiệm gia công,1(0-0-2-4),1,3,TVL,(MS4404=/MS3408=/CH4723=/CH4724=),Finishing Lab,0.7
MS4406,Đồ án tổ chức sản xuất sản phẩm in,3(0-6-0-6),3,6,TVL,,Project: Print production management,0.7
MS4407,An toàn lao động & môi trường ngành in,2(2-1-0-4),2,3,TVL,,Labor Safety and Environment in Printing Industry,0.75
MS4408,Công nghệ web,2(2-1-0-4),2,3,TVL,,Web technology,0.7
MS4409,Thực hành thiết kế web,1(0-0-2-2),1,3,TVL,,Web design Lab,0.7
MS4410,Thực hành thiết kế SP in,2(0-0-2-2),2,6,TVL,,Print design Lab,0.7
MS4411,Đồ án thiết kế sản phẩm truyền thông,3(0-0-6-6),3,6,TVL,,Project: media product design,0.7
MS4412,Quản lý truyền thông,2(2-1-0-4),2,3,TVL,,Media management,0.7
MS4413,Chuyên đề,2(2-1-0-4),2,3,TVL,,Topic,0.75
MS4421,Kỹ thuật chế bản điện tử nâng cao,2(2-1-0-4),2,3,TVL,,Advance Digital imaging,0.7
MS4422,Kiểm soát chất lượng sản phẩm in,2(2-1-0-4),2,3,TVL,,Printing quality control,0.7
MS4423,TN kiểm soát chất lượng SP in,1(0-0-2-2),1,3,TVL,,Printing quality control Lab,0.7
MS4424,Thiết kế dây chuyền sản xuất trong nhà máy in,3(3-1-0-6),3,4,TVL,,Printing plant layout and facility design,0.7
MS4425,Kỹ thuật pha màu,2(2-1-0-4),2,3,TVL,,Color matching,0.7
MS4426,TN pha màu,1(0-0-2-2),1,3,TVL,,Color matching Lab,0.7
MS4491,Thực tập kỹ thuật,2(0-0-4-4),2,4,TVL,,Technical Internship,0.5
MS4492,Đồ án tốt nghiệp cử nhân,6(0-0-12-12),6,15,TVL,(MS4406/CH4726),Bachelor Final project,0.5
MS4493,Đồ án nghiên cứu cử nhân,8(0-0-16-32),8,20,TVL,(MS4406/CH4726),Bachelor research-based thesis,0.5
MS5300,Kỹ thuật phân tích thống kê trong sản xuất polyme,2(2-0-0-4),2,2,TVL,,Statistical analyzing technique in polymer materials,0.7
MS5301,Các phuơng pháp tổng hợp polyme tiên tiến,2(2-1-0-4),2,3,TVL,,Advanced polymer synthesis,0.7
MS5302,Công nghệ gia công chất dẻo,2(2-1-0-4),2,3,TVL,,Plastics processing technology,0.7
MS5303,Vật liệu polyme nano compozit,2(2-1-0-4),2,3,TVL,,Nano polymer composite materials,0.7
MS5304,Polyme y sinh,2(2-1-0-4),2,3,TVL,,Biomedical polymer,0.7
MS5305,Chuyên đề I,2(2-0-0-4),2,2,TVL,,Polymer project I,0.7
MS5306,Kỹ thuật và vật liệu in 3D,2(2-1-0-4),2,3,TVL,,Materials and 3D printing,0.7
MS5307,Bao bì chất dẻo,2(2-1-0-4),2,3,TVL,,Plastic Packaging,0.7
MS5308,Vật liệu polyme chức năng,2(2-0-0-4),2,2,TVL,,Functional Polymer Materials,0.7
MS5309,Đồ án chuyên ngành Polyme II,3(0-0-6-6),3,6,TVL,,Polymer Project II,0.6
MS5310,Vật liệu polyme compozit hiệu năng cao,2(2-1-0-4),2,3,TVL,,Advanced polymer composite materials,0.7
MS5311,Vật liệu cao su nanocompozit,2(2-0-0-4),2,2,TVL,,Rubber nanocomposites,0.7
MS5312,Đồ án chuyên ngành vật liệu compozit II,3(0-0-6-6),3,6,TVL,,Polymer composite materials project II,0.6
MS5313,Quản trị dự án sản xuất vật liệu Polyme và compozit,2(2-1-0-4),2,3,TVL,,Project governance in polymer and composite materials production,0.7
MS5314,Hóa học polymer tiên tiến,2(2-1-0-4),2,3,TVL,MS3300,Advanced polymer chemistry,0.7
MS5315,"Polyme trong Điện, Điện tử",2(2-0-0-4),2,2,TVL,,Polymers for Electrictity and Electronics,0.7
MS5391,Thực tập kỹ sư,6(0-0-12-12),6,15,TVL,,Engineer Internship,0.6
MS5392,Đồ án tốt nghiệp Kỹ sư,9(0-0-18-18),9,22.5,TVL,,Engineer Thesis,0.5
MS5401,Kỹ thuật sản xuất mực in,2(2-1-0-4),2,3,TVL,,Ink manufacturing,0.6
MS5402,Kỹ thuật in offset nâng cao,2(2-1-0-4),2,3,TVL,,Advanced offset printing,0.7
MS5403,TN tối ưu hóa quá trình in offset,1(0-0-2-2),1,3,TVL,,Optimization of printing process Lab,0.7
MS5404,Quản trị dự án trong ngành công nghiệp in,2(2-1-0-4),2,3,TVL,,Project governance in printing industry,0.7
MS5405,Kỹ thuật in trên vật liệu đặc biệt,2(2-1-0-4),2,3,TVL,,Special printing Technique,0.7
MS5406,Đồ án Thiết kế dây chuyền sản xuất,3(0-6-0-6),3,6,TVL,,Project: Printing plant layout and facility design,0.6
MS5407,Máy in offset và bảo dưỡng,3(3-0-1-6),3,4.5,TVL,,Printing machinery maintenance and service,0.7
MS5408,Chuyên đề 1,1(2-0-0-2),1,2,TVL,,Topic 1,0.7
MS5409,Vật liệu bao bì,2(2-1-0-4),2,3,TVL,,Packaging material,0.7
MS5410,Đồ án Thiết kế SP và dây chuyền SX bao bì,3(0-6-0-6),3,6,TVL,,Project: Package design and production,0.6
MS5411,Kiểm soát chất lượng bao bì,2(2-1-0-4),2,3,TVL,,Package quality,0.7
MS5412,Vật liệu in bảo mật,2(2-1-0-4),2,3,TVL,,Secure printing materials,0.7
MS5413,Các quy định về bao bì,2(2-1-0-4),2,3,TVL,,Packaging Laws & Regulations,0.7
MS5414,Kỹ thuật in 3D,2(2-1-0-4),2,3,TVL,,3D printing,0.7
MS5415,Bao bì thực phẩm - y tế,2(2-1-0-4),2,3,TVL,,Food & Pharmaceutical Packaging,0.7
MS5416,Chuyên đề 2,1(2-0-0-2),1,2,TVL,,Topic 2,0.7
MS5417,Tự động hóa trong máy in,2(2-1-0-4),2,3,TVL,,Automation in Printing machine,0.7
MS5418,TN kiểm soát chất lượng bao bì,1(0-0-2-2),1,3,TVL,,Package testing Lab,0.7
MS5419,Tính bền vững và môi trường trong CN bao bì,2(2-1-0-4),2,3,TVL,,Sustainable Packaging,0.7
MS5491,Thực tập kỹ sư,6(0-0-12-12),6,15,TVL,,Engineer internship,0.5
MS5492,Đồ án tốt nghiệp kỹ sư,9(0-0-18-18),9,22.5,TVL,"(CH5713/MS5406/CH5726/MS5410),(CH5850=/MS5491=)",Engineer Thesis,0.5
MSE1010,Nhập môn KH&KT Vật liệu,2(2-0-0-4),2,2,TVL,,Introduction to materials science and engineering,0.7
MSE1012,Nhập môn kỹ thuật,2(2-1-0-4),2,3,TVL,,Introduction to engineering,0.7
MSE2000,Nhập môn KH&KT vật liệu,3(2-2-0-6),3,4,TVL,,Introduction to materials science and engineering,0.7
MSE2010,Nhập môn luyện kim và kỹ thuật vật liệu,3(2-2-0-6),3,4,TVL,,Introduction to Metallurgy and Materials Engineering,0.7
MSE2011,Nhập môn KH&KT vật liệu,3(2-2-0-6),3,4,TVL,,Introduction to Materials Engineering,0.7
MSE2013,Khoa học vật liệu đại cương,2(2-1-0-4),2,3,TVL,,Fundametal of Materials Science,0.7
MSE2020,Nhiệt động học vật liệu,3(2-2-0-6),3,4,TVL,,Thermodynamics of Materials,0.7
MSE2021,Nhiệt động học,3(2-2-0-6),3,4,TVL,,Thermodynamics,0.7
MSE2022,Hóa học chất rắn,3(3-0-0-6),3,3,TVL,CH1010,Chemistry of Solids,0.7
MSE2023,Sự hình thành tổ chức tế vi vật liệu,3(3-0-1-6),3,4.5,TVL,,Microstructural evolution in materials,0.6
MSE2024,Technical Writing and Presentation,3(2-2-0-6),3,4,TVL,,Technical Writing and Presentation,0.7
MSE2025,Phương pháp tính toán vật liệu,2(2-1-0-4),2,3,TVL,MSE1010,Computational Methods for Materials Scientists and Engineers,0.7
MSE2030,Cơ sở vật liệu học,3(2-2-0-6),3,4,TVL,,Fundamental of Materials Science,0.7
MSE2031,Cấu trúc vật liệu,3(2-2-0-6),3,4,TVL,,Structure of Materials,0.7
MSE2040,Hóa học chất rắn,3(3-0-1-6),3,4.5,TVL,,Solid state chemistry,0.7
MSE2041,Công nghệ vật liệu kim loại,3(3-0-0-6),3,3,TVL,,Materials Processing,0.7
MSE2050,Phương pháp tính toán vật liệu,3(2-2-0-6),3,4,TVL,,Computational methods for materials scientists and engineers,0.6
MSE2051,Cơ học vật liệu,3(2-2-0-4),3,4,TVL,,Mechanics of Materials,0.7
MSE2060,Thí nghiệm 1,2(0-0-4-4),2,6,TVL,,Lab 1,0.6
MSE2100,Hóa lý luyện kim,2(2-0-0-6),2,2,TVL,,Chemical Physics of Metallurgical Processes,0.7
MSE2110,Hỏa luyện,2(2-0-1-4),2,3.5,TVL,,Pyrometallurgical Processes,0.7
MSE2210,Khoáng vật và tuyển khoáng,3(3-1-0-6),3,4,TVL,,Minerals and their Enrichment Processes,0.7
MSE2228,Vật liệu học,2(2-0-1-4),2,3.5,TVL,,Materials science,0.7
MSE2228E,Vật liệu học,2(2-0-1-4),2,3.5,TVL,,Materials science,0.7
MSE2310,Cơ sở Kỹ thuật đúc,3(3-0-0-6),3,3,TVL,,Fundamentals of Foundry Engineering,0.7
MSE2468,Vật liệu kim loại và phi kim,3(2-1-1-6),3,4.5,TVL,,Metallic and non-Metallic Materials,0.7
MSE3010,Vật liệu học I,2(2-1-0.5-4),2,4,TVL,"PH1010 , PH1020",Materials Science I,0.75
MSE3011,Vật liệu học đại cương,2(2-1-0-4),2,3,TVL,,General Materials Science,0.7
MSE3012,Truyền nhiệt và chuyển khối,3(2-2-0-4),3,4,TVL,,Heat and Mass Transfer,0.7
MSE3014,Đồ án I,2(0-0-4-4),2,4,TVL,,Project I,0.7
MSE3015,Thí nghiệm I,2(0-0-4-4),2,6,TVL,,Lab I,0.7
MSE3016,Nhập môn KH&KT Vật liệu,3(3-1-0-6),3,4,TVL,,Introduction to Materials Science and Engineering,0.6
MSE3017,Vật liệu Ceramic,3(3-0-1-6),3,4.5,TVL,,Ceramic materials,0.7
MSE3018,Đồ án II,2(0-0-4-4),2,4,TVL,,Project II,0.7
MSE3019,Thí nghiệm II,2(0-0-4-4),2,6,TVL,MSE1010,Lab II,0.7
MSE3020,Vật liệu học II,2(2-1-0.5-4),2,4,TVL,MSE3010!,Materials Science II,0.75
MSE3021,Khuếch tán và chuyển pha,3(2-1-1-6),3,4.5,TVL,,Diffusion and phase transformation,0.7
MSE3022,Chuyển pha trong vật liệu,3(3-0-0-6),3,3,TVL,MSE2031,Phase Transformation in Materials,0.7
MSE3023,Chuyển khối và nhiệt,3(2-2-0-6),3,4,TVL,,Transport Phenomena,0.7
MSE3024,Lò công nghiệp,3(2-2-0-4),3,4,TVL,,Industrial Furnace,0.7
MSE3025,"Tính chất quang, điện, từ của vật liệu",3(3-0-1-6),3,4.5,TVL,,"Electronic, optical and magnetic properties of materials",0.7
MSE3026,Vật liệu y sinh,3(2-1-0-6),3,3,TVL,,Biomaterials,0.7
MSE3027,Công nghệ tạo hình vật liệu,2(2-1-0-4),2,3,TVL,,Forming processing in materials,0.7
MSE3028,Luyện kim vật lý,2(2-1-0-4),2,3,TVL,,Physical metallyrgy,0.7
MSE3030,Các phương pháp kiểm tra và đánh giá vật liệu,3(2-1-1-4),3,4.5,TVL,MSE1010,Methods for Materials Research,0.75
MSE3031,Các quá trình trong kỹ thuật vật liệu,3(2-2-0-6),3,4,TVL,,Materials processing in materials,0.7
MSE3040,Nhiệt động học & động học các phản ứng,2(2-1-0-4),2,3,TVL,CH3004,Thermodynamics and Kinetics of Reactions,0.75
MSE3041,Công nghệ vật liệu kim loại,3(2-0-2-4),3,5,TVL,,Materials Processing,0.7
MSE3050,Cơ học vật liệu,3(2-2-0-6),3,4,TVL,,Mechanics of materials,0.7
MSE3060,Ăn mòn và bảo vệ vật liệu,3(2-1-1-4),3,4.5,TVL,"MSE3010, MSE3030",Corrosion and Protection of Materials,0.75
MSE3061,Kỹ thuật môi trường trong công nghiệp,2(2-0-0-4),2,2,TVL,,Environmental Engineering in Industry,0.7
MSE3070,Công nghệ vật liệu,2(2-1-0.5-4),2,4,TVL,MSE3010,Materials Processing,0.75
MSE3071,Vật liệu kỹ thuật,2(2-1-0-4),2,3,TVL,,Engineering Materials,0.7
MSE3080,An toàn công nghiệp và kỹ thuật môi trường,2(2-0-0-4),2,2,TVL,,Industrial Safety and Environmental Engineering,0.75
MSE3081,An toàn lao động,2(2-0-0-4),2,2,TVL,,Safety and Enviremental Engineering,0.7
MSE3082,Thiết kế chi tiết máy,2(2-1-0-4),2,3,TVL,,Machine Element Design,0.7
MSE3090,Vật lý chất rắn,2(2-1-0-4),2,3,TVL,,Physics of Solids,0.75
MSE3091,Công nghệ tạo hình vật liệu,3(2-2-0-6),3,4,TVL,,Forming processing in materials,0.7
MSE3100,Vật liệu học,2(2-1-0-4),2,3,TVL,,Materials Science,0.75
MSE3100Q,Vật liệu học,2(2-1-0-4),2,3,TVL,,Materials Science,0.75
MSE3101,Luyện kim vật lý,3(2-2-0-6),3,4,TVL,,Physical metallurgy,0.7
MSE3110,Khoáng vật học và tuyển khoáng,2(2-1-0-4),2,3,TVL,,Mineralogy and Mineral Enrichment,0.75
MSE3111,Cơ sở mô hình hóa và mô phỏng số,3(2-2-0-6),3,4,TVL,MSE3401,Introduction to Materials Modeling and Simulation,0.7
MSE3112,Quá trình đông đặc,3(3-0-0-6),3,3,TVL,MSE3022,Solidification Processes,0.7
MSE3113,Đồ án: Lựa chọn vật liệu,2(0-4-0-4),2,4,TVL,,Materials selection project,0.7
MSE3120,Khuếch tán và chuyển pha,2(2-1-0-4),2,3,TVL,MSE3040,Diffusion and Phase Transformation,0.75
MSE3121,Nguyên nhiên liệu luyện kim,3(2-1-1-6),3,4.5,TVL,,Raw Materials and Fuel in Metallurgical Industry,0.7
MSE3122,Vật liệu nano,3(2-2-0-4),3,4,TVL,,Nanostructured materials,0.7
MSE3126,Cơ học vật liệu,3(3-0-0-6),3,3,TVL,,Mechanics for materials,0.7
MSE3130,Lý thuyết độ bền,2(2-1-0-4),2,3,TVL,MSE3010,Theory of Strength,0.75
MSE3131,Công nghệ vật liệu cấu trúc nano,3(2-1-1-6),3,4.5,TVL,,Nanostructured materials processing technology,0.7
MSE3140,Lý thuyết các quá trình luyện kim,2(2-0-1-4),2,3.5,TVL,,Theory of Metallurgical Processes,0.75
MSE3141,Mô hình hóa và mô phỏng vật liệu,2(2-1-0-4),2,3,TVL,,Introduction to Modeling and Simulation,0.7
MSE3150,Lý thuyết quá trình kết tinh và đông đặc,2(2-1-0.5-4),2,4,TVL,"MSE3010, MSE3040",Theory of Crystallization and Solidification,0.8
MSE3151,Công nghệ vật liệu tiên tiến,2(2-0-0-4),2,2,TVL,,Advanced Materials Processing,0.7
MSE3151E,Công nghệ vật liệu tiên tiến,2(2-0-0-4),2,2,TVL,,Advanced Materials Processing,0.7
MSE3160,Lý thuyết biến dạng dẻo,3(2-2-0-6),3,4,TVL,MSE3010,Theory of Plastic Deformation,0.75
MSE3161,Tính năng vật liệu trong các môi trường đặc biệt,2(2-0-0-4),2,2,TVL,,Materials for extreme conditions,0.7
MSE3161E,Tính năng vật liệu trong các môi trường đặc biệt,2(2-0-0-4),2,2,TVL,,Materials for etreme conditions,0.7
MSE3170,Lý thuyết quá trình nhiệt luyện,2(2-1-0.5-4),2,4,TVL,MSE3010!,Theory of Heat Treatment,0.8
MSE3171,Hóa lý polyme cơ sở,2(2-1-0-4),2,3,TVL,,Fundamental of polymer physic,0.7
MSE3179,Hóa học polyme cơ sở,2(2-1-0-4),2,3,TVL,,Fundamental of polymer chemistry,0.7
MSE3180,Các phương pháp số I,2(2-1-0-4),2,3,TVL,,Numerical Methods I,0.8
MSE3181,Tính chất điện tử của vật liệu,2(2-1-0-4),2,3,TVL,,Electronic properties of materials,0.7
MSE3182,Vật liệu điện tử và linh kiện,2(2-1-0-4),2,3,TVL,,Electronic materials and devices,0.7
MSE3183,Vật liệu hữu cơ và sinh học,2(2-1-0-4),2,3,TVL,,Organic and biological materials,0.7
MSE3184,Vật liệu cho năng lượng,2(2-1-0-4),2,3,TVL,,Materials for Energy Solution,0.7
MSE3185,Nhập môn công nghệ chế tạo bán dẫn,2(2-1-0-4),2,3,TVL,,Introduction to semiconductor technology,0.7
MSE3186,Các phương pháp khảo sát vật liệu và linh kiện bán dẫn,2(2-1-0-4),2,3,TVL,,Semiconductor material and device characterization,0.7
MSE3187,Thực tập chế tạo và khảo sát vật liệu và linh kiện bán dẫn,2(2-1-0-4),2,4,TVL,,Work Lab on semiconductor material and device characterization,0.7
MSE3190,Các phương pháp số II,2(2-1-0-4),2,3,TVL,,Numerical Methods II,0.75
MSE3206,Pha và quan hệ pha,3(3-1-0-6),3,4,TVL,,Phase and Phase Relations,0.75
MSE3207,Công nghệ vật liệu,3(3-0-0-6),3,3,TVL,MSE1012,Materials Processing,0.7
MSE3210,Vật liệu kim loại,2(2-0-1-4),2,3.5,TVL,,Metallic Materials,0.8
MSE3211,Thủy luyện & điện phân,3(3-0-1-6),3,4.5,TVL,,Hydrometallurgy,0.7
MSE3215,Phương pháp xử lý và làm giàu quặng,3(3-0-0-6),3,3,TVL,,Minerals Enrichment and Ore Treament Processes,0.7
MSE3216,Cơ học vật liệu,4(3-1-0-8),4,4,TVL,,Mechanics of Materials,0.9
MSE3220,Vật liệu học đại cương,2(2-1-0.5-4),2,4,TVL,,General Materials Science,0.8
MSE3221,Đồ án thiết kế công nghệ và thiết bị luyện kim màu nặng,2(0-4-0-4),2,4,TVL,,Technological Design of Recovering non-ferrous Metals,0.7
MSE3230,Vật liệu thương phẩm,2(2-1-0.5-4),2,4,TVL,,Commercial Materials,0.8
MSE3231,Luyện kim loại màu nặng,3(3-0-1-6),3,4.5,TVL,,Metallurgy of Heavy Non-ferrous Metals,0.7
MSE3240,Vật liệu kỹ thuật,3(3-1-1-6),3,5.5,TVL,,Engineering Materials,0.8
MSE3306,Các tính chất điện tử của vật liệu,3(3-0-0-6),3,3,TVL,,Electronic Properties of Materials,0.7
MSE3310,Vật liệu và công nghệ khuôn cát,3(3-0-0-6),3,3,TVL,,Materials and Sand-clay Moulding Processes,0.7
MSE3316,Thí nghiệm vật liệu 1,3(0-0-6-6),3,9,TVL,,Materials Lab 1,0.5
MSE3317,Thí nghiệm vật liệu 1,2(0-0-4-4),2,6,TVL,MSE1012,Materials Laboratory 1,0.7
MSE3320,Hợp kim đúc,3(3-0-1-6),3,4.5,TVL,,Metallurgy of Cast Alloys,0.7
MSE3325,Thí nghiệm vật liệu 2,2(0-0-4-4),2,6,TVL,,Materials Laboratory 2,0.5
MSE3326,Thí nghiệm vật liệu 2,3(0-0-6-6),3,9,TVL,,Materials Lab 2,1
MSE3330,Đồ án thiết kế công nghệ đúc,2(1-2-0-4),2,4,TVL,,Design of Casting Technology,0.7
MSE3400,Ứng xử cơ nhiệt của vật liệu,3(2-2-0-6),3,4,TVL,,Thermo-mechanical behavior of materials,0.7
MSE3401,Hành vi cơ nhiệt của vật liệu,3(2-2-0-6),3,4,TVL,MSE1010,Thermal and Mechanical Behavior of Materials,0.7
MSE3406,Nhiệt động học vật liệu,4(4-0.5-0-8),4,4.5,TVL,,Thermodynamics of Materials,0.75
MSE3407,Nhiệt động học vật liệu,3(3-0-0-6),3,3,TVL,,Thermodynamics of Materials,0.7
MSE3410,Lý thuyết cán dọc,3(2-2-0-6),3,4,TVL,,Long Rolling Theory,0.7
MSE3416,Các quá trình động học trong vật liệu,3(3-0-0-6),3,3,TVL,,Kinetic Processes in Materials,0.7
MSE3417,Hóa học vật liệu,2(2-0-0-4),2,2,TVL,,Materials Chemistry,0.7
MSE3426,Tổng hợp vật liệu,3(3-1-0-6),3,4,TVL,,Materials Synthesis,0.7
MSE3427,Tổng hợp vật liệu,2(2-0-0-4),2,2,TVL,MSE1012,Synthesis of Materials,0.7
MSE3430,Đồ án công nghệ & thiết bị cán,2(1-2-0-6),2,4,TVL,,Project,0.7
MSE3436,Xác định cấu trúc vi mô,3(2-1-1-6),3,4.5,TVL,,Microstructure Characterization,0.7
MSE3438,Phương pháp hiển vi điện tử,2(2-0-1-4),2,3.5,TVL,,Electrom microscopy,0.6
MSE3446,Hành vi cơ nhiệt của vật liệu,3(3-1-0.5-6),3,5,TVL,,Thermal and Mechanical Behavior of Materials,0.5
MSE3447,"Tính chất điện tử, quang và từ của vật liệu",3(2-2-0-6),3,4,TVL,MSE1012,"Electronic, optical and magnetic properties of Materials",0.7
MSE3456,Xử lý số liệu,3(3-0-0-6),3,3,TVL,,Data Processing,0.75
MSE3466,Thí nghiệm vật liệu 3,3(0-0-6-6),3,9,TVL,,Materials Lab 3,0.7
MSE3510,Công nghệ & thiết bị nhiệt luyện,3(2-1-1-6),3,4.5,TVL,,Heat Treatment Technologies and Equipments,0.7
MSE3520,Công nghệ xử lý bề mặt I,3(3-0-0-6),3,3,TVL,,Surface Treatment Engineering I,0.7
MSE3530,Đồ án thiết kế xưởng nhiệt luyện,2(1-2-0-4),2,4,TVL,,Course Project on Heat Treament  Equipments and Workshop Designing,0.7
MSE3xxx,Kỹ thuật vật liệu,,2,2,TVL,,Materials Engineering,0.5
MSE4001,Vật liệu kỹ thuật,2(2-0-0-4),2,2,TVL,,Engineering Materials,0.7
MSE4002,Tính chất các vật liệu tiên tiến,2(2-0-0-4),2,2,TVL,,Properties of Advanced Materials,0.7
MSE4003,Lựa chọn vật liệu,1(1-0-0-3),1,1,TVL,,Materials Selection,0.7
MSE4004,Các phương pháp chế tạo và gia công vật liệu,2(2-0-0-4),2,2,TVL,,Materials Manufacturing and Metalworking,0.7
MSE4010,"Nguyên, nhiên liệu luyện kim",2(2-0-0.5-4),2,3,TVL,MSE3140,Raw Materials and Fuel Base,0.75
MSE4011,"Vật liệu kỹ thuật, lựa chọn và sử dụng",3(2-2-0-6),3,4,TVL,,Selection and Design of Materials,0.7
MSE4015,Gia công kim loại,2(2-0-0-4),2,2,TVL,,Metals Processing,0.7
MSE4016,TN CN vật liệu kim loại,2(0-0-4-4),2,6,TVL,"MSE3015,MSE3019",Metallic Materials Lab,0.7
MSE4017,Vật liệu Ceramic,2(2-0-1-6),2,3.5,TVL,,Ceramic Materials,0.7
MSE4020,Công nghệ luyện gang,3(3-0-0.5-6),3,4,TVL,MSE4010,Iron Making,0.75
MSE4030,Công nghệ luyện thép,3(3-1-0.5-6),3,5,TVL,MSE4010,Steel Making,0.75
MSE4040,Đồ án môn học công nghệ gang thép,1(1-0-0-8),1,2,TVL,"MSE4020, MSE4030",Project in Iron and Steel Technology,0.75
MSE4050,Cơ sở thiết kế nhà máy sản xuất gang thép,2(2-0-0-4),2,2,TVL,MSE4040=,Fundamentals of Iron and Steel Factory Design,0.75
MSE4060,Công nghệ luyện fero,2(2-0-0-4),2,2,TVL,MSE4010,Ferroalloy Making,0.75
MSE4070,Công nghệ đúc phôi thép,2(2-0-0.5-4),2,3,TVL,,Production of Steel and Pig Iron Castings,0.75
